Date|Active Users|Favorites|Total Visits|Voice Chat|Camera|Date Created|Last Updated|Server Size|Genre|Title|Creator|Age Recommendation|gameID|Category|URL
2024-11-02 23:07:49|11125|1806193|545.6M+|Not Supported|Not Supported|11/24/2023|10/31/2024|50|Strategy|[🎃 UPD] Skibidi Tower Defense|SuperSkibidi Games|All Ages|15444929588|Trending Music Experiences|https://www.roblox.com/games/15444929588/UPD-Skibidi-Tower-Defense?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=15444929588&playContext=gamesPage&position=41&sortPos=5&universeId=5329077236
2024-11-02 23:07:57|4242|325529|131.2M+|Not Supported|Not Supported|5/12/2022|11/2/2024|15|Simulation|[RNG] 🎃 Bid Battles!|Absolute Zero!|All Ages|9603033881|Trending Music Experiences|https://www.roblox.com/games/9603033881/RNG-Bid-Battles?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=9603033881&playContext=gamesPage&position=51&sortPos=5&universeId=3573098848
2024-11-02 23:08:05|3829|2723581|858.2M+|Not Supported|Not Supported|10/17/2015|11/2/2024|20|RPG|(🎃Halloween🎃) Loomian Legacy|Llama Train Studio|All Ages|306964494|Trending Music Experiences|https://www.roblox.com/games/306964494/Halloween-Loomian-Legacy?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=306964494&playContext=gamesPage&position=47&sortPos=5&universeId=117307972
2024-11-02 23:08:09|3776|781911|65.7M+|Not Supported|Not Supported|4/16/2024|11/1/2024|25|Strategy|[🎃FREE UGC🧻]Skibidi Toilet Battle|Skibidi Toilet Boom Studio|All Ages|17166519103|Trending Music Experiences|https://www.roblox.com/games/17166519103/FREE-UGC-Skibidi-Toilet-Battle?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=17166519103&playContext=gamesPage&position=43&sortPos=5&universeId=5878543726
2024-11-02 23:08:12|14266|13222824|10.0B+|Not Supported|Not Supported|4/10/2017|11/2/2024|16|Roleplay & Avatar Sim|Royale🎃High|@callmehbob|All Ages|735030788|Trending Music Experiences|https://www.roblox.com/games/735030788/Royale-High?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=735030788&playContext=gamesPage&position=37&sortPos=5&universeId=321778215
2024-11-02 23:08:16|176643|203991|57.5M+|Not Supported|Not Supported|3/13/2024|11/2/2024|23|N/A|[🤿] Fisch|@WoozyNate|All Ages|16732694052|Trending Music Experiences|https://www.roblox.com/games/16732694052/Fisch?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=16732694052&playContext=gamesPage&position=18&sortPos=5&universeId=5750914919
2024-11-02 23:08:21|30183|3098531|2.0B+|Not Supported|Not Supported|3/27/2018|11/2/2024|15|Simulation|⭐ ZENVO! Car Dealership Tycoon|Foxzie|All Ages|1554960397|Trending Music Experiences|https://www.roblox.com/games/1554960397/ZENVO-Car-Dealership-Tycoon?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=1554960397&playContext=gamesPage&position=35&sortPos=5&universeId=605887098
2024-11-02 23:08:32|3258|738916|276.3M+|Not Supported|Not Supported|8/2/2023|11/2/2024|50|Strategy|[CURSED SEASON] Skibi Defense|Archkos Studios|All Ages|14279693118|Trending Music Experiences|https://www.roblox.com/games/14279693118/CURSED-SEASON-Skibi-Defense?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=14279693118&playContext=gamesPage&position=48&sortPos=5&universeId=4938220315
2024-11-02 23:08:37|5104|4401503|1.1B+|Not Supported|Not Supported|2/12/2017|11/2/2024|18|Simulation|[BOSS!💥] Car Crushers 2 - Physics Simulation|Car Crushers Community|All Ages|654732683|Trending Music Experiences|https://www.roblox.com/games/654732683/BOSS-Car-Crushers-2-Physics-Simulation?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=654732683&playContext=gamesPage&position=44&sortPos=5&universeId=274816972
2024-11-02 23:08:41|50399|3092189|3.6B+|Not Supported|Not Supported|6/5/2019|11/2/2024|30|Strategy|🎃NIGHT 3🎃 Tower Defense Simulator|Paradoxum Games|All Ages|3260590327|Trending Music Experiences|https://www.roblox.com/games/3260590327/NIGHT-3-Tower-Defense-Simulator?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=3260590327&playContext=gamesPage&position=8&sortPos=5&universeId=1176784616
2024-11-02 23:08:45|170151|27003772|37.7B+|Not Supported|Not Supported|7/15/2017|11/2/2024|48|Roleplay & Avatar Sim|Adopt Me!|Uplift Games|All Ages|920587237|Trending Music Experiences|https://www.roblox.com/games/920587237/Adopt-Me?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=a3919ae2-73d3-4499-a6d3-dc18ba62f568&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=920587237&playContext=gamesPage&position=3&sortPos=5&universeId=383310974
