Date|Active Users|Favorites|Total Visits|Voice Chat|Camera|Date Created|Last Updated|Server Size|Genre|Title|Creator|Age Recommendation|gameID|Category|URL
2024-11-02 23:44:49|73650|685612|3.0B+|Not Supported|Not Supported|4/5/2024|11/2/2024|30|Strategy|[🎄RED ONE] Anime Defenders|Small World Games x Anime Defenders|All Ages|17017769292|Trending in Shopping|https://www.roblox.com/games/17017769292/RED-ONE-Anime-Defenders?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=17017769292&playContext=gamesPage&position=20&sortPos=5&universeId=5836869368
2024-11-02 23:44:53|34424|13560560|9.0B+|Not Supported|Not Supported|11/4/2014|10/25/2024|12|Roleplay & Avatar Sim|Welcome to Bloxburg|Bloxburg Development|All Ages|185655149|Trending in Shopping|https://www.roblox.com/games/185655149/Welcome-to-Bloxburg?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=185655149&playContext=gamesPage&position=10&sortPos=5&universeId=88070565
2024-11-02 23:44:57|76541|6710386|5.7B+|Not Supported|Not Supported|3/14/2021|10/26/2024|40|Survival|🎃 DOORS 👁️|LSPLASH|All Ages|6516141723|Trending in Shopping|https://www.roblox.com/games/6516141723/DOORS?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=6516141723&playContext=gamesPage&position=33&sortPos=5&universeId=2440500124
2024-11-02 23:45:02|42786|3433178|2.8B+|Not Supported|Not Supported|7/4/2021|11/2/2024|24|Shopping|Catalog Avatar Creator|@ItsMuneeeb|All Ages|7041939546|Trending in Shopping|https://www.roblox.com/games/7041939546/Catalog-Avatar-Creator?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=7041939546&playContext=gamesPage&position=5&sortPos=5&universeId=2711375305
2024-11-02 23:45:07|2109|183232|21.7M+|Not Supported|Not Supported|1/11/2024|11/2/2024|24|Strategy|Pixel Tower Defense|Red Spyder|All Ages|15939808257|Trending in Shopping|https://www.roblox.com/games/15939808257/Pixel-Tower-Defense?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=15939808257&playContext=gamesPage&position=45&sortPos=5&universeId=5511527237
2024-11-02 23:45:11|322366|3261227|4.0B+|Not Supported|Not Supported|10/18/2023|11/2/2024|13|Roleplay & Avatar Sim|Dress To Impress 💜|Dress To Impress Group|All Ages|15101393044|Trending in Shopping|https://www.roblox.com/games/15101393044/Dress-To-Impress?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=15101393044&playContext=gamesPage&position=0&sortPos=5&universeId=5203828273
2024-11-02 23:45:14|87303|1492244|1.5B+|Not Supported|Not Supported|2/5/2022|11/2/2024|10|Simulation|Pet Simulator 99! 🎃|BIG Games Pets|All Ages|8737899170|Trending in Shopping|https://www.roblox.com/games/8737899170/Pet-Simulator-99?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=8737899170&playContext=gamesPage&position=6&sortPos=5&universeId=3317771874
2024-11-02 23:45:18|74957|3345197|1.1B+|Not Supported|Not Supported|7/6/2023|11/2/2024|28|Roleplay & Avatar Sim|LifeTogether 🏠 RP (UPDATE 33)|Cinnamon Software|All Ages|13967668166|Trending in Shopping|https://www.roblox.com/games/13967668166/LifeTogether-RP-UPDATE-33?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=13967668166&playContext=gamesPage&position=38&sortPos=5&universeId=4839802560
2024-11-02 23:45:22|15175|2074105|1.0B+|Not Supported|Not Supported|3/9/2022|11/2/2024|16|Simulation|[💥SHADOW] Sonic Speed Simulator|Gamefam x Sonic|All Ages|9049840490|Trending in Shopping|https://www.roblox.com/games/9049840490/SHADOW-Sonic-Speed-Simulator?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=9049840490&playContext=gamesPage&position=30&sortPos=5&universeId=3405618667
2024-11-02 23:45:26|22460|18272997|7.1B+|Not Supported|Not Supported|1/7/2017|10/23/2024|28|Action|Jailbreak 🍁|Badimo|All Ages|606849621|Trending in Shopping|https://www.roblox.com/games/606849621/Jailbreak?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=606849621&playContext=gamesPage&position=24&sortPos=5&universeId=245662005
2024-11-02 23:45:30|12321|387708|216.2M+|Not Supported|Not Supported|6/22/2023|11/2/2024|8|Simulation|Pull a Sword|xFrozen Obbys|All Ages|13827198708|Trending in Shopping|https://www.roblox.com/games/13827198708/Pull-a-Sword?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=13827198708&playContext=gamesPage&position=31&sortPos=5&universeId=4795326392
2024-11-02 23:45:34|181754|27003836|37.7B+|Not Supported|Not Supported|7/15/2017|11/2/2024|48|Roleplay & Avatar Sim|Adopt Me!|Uplift Games|All Ages|920587237|Trending in Shopping|https://www.roblox.com/games/920587237/Adopt-Me?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=920587237&playContext=gamesPage&position=3&sortPos=5&universeId=383310974
2024-11-02 23:45:37|772296|22155554|55.8B+|Not Supported|Not Supported|4/21/2020|11/1/2024|22|Roleplay & Avatar Sim|Brookhaven 🏡RP|@Wolfpaq|All Ages|4924922222|Trending in Shopping|https://www.roblox.com/games/4924922222/Brookhaven-RP?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=4924922222&playContext=gamesPage&position=7&sortPos=5&universeId=1686885941
2024-11-02 23:45:43|21004|3069623|2.8B+|Not Supported|Not Supported|2/5/2022|10/29/2024|28|Social|PLS DONATE 💸|@haz3mn|All Ages|8737602449|Trending in Shopping|https://www.roblox.com/games/8737602449/PLS-DONATE?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=8737602449&playContext=gamesPage&position=14&sortPos=5&universeId=3317679266
2024-11-02 23:45:49|50234|3092212|3.6B+|Not Supported|Not Supported|6/5/2019|11/2/2024|30|Strategy|🎃NIGHT 3🎃 Tower Defense Simulator|Paradoxum Games|All Ages|3260590327|Trending in Shopping|https://www.roblox.com/games/3260590327/NIGHT-3-Tower-Defense-Simulator?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=3260590327&playContext=gamesPage&position=8&sortPos=5&universeId=1176784616
2024-11-02 23:45:54|13845|12505734|4.9B+|Not Supported|Not Supported|3/29/2008|11/2/2024|12|Roleplay & Avatar Sim|🍕Work at a Pizza Place|@Dued1|All Ages|331956283|Trending in Shopping|https://www.roblox.com/games/192800/Work-at-a-Pizza-Place?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=192800&playContext=gamesPage&position=36&sortPos=5&universeId=47545
2024-11-02 23:45:58|13345|67966|76.1M+|Not Supported|Not Supported|6/21/2024|11/2/2024|25|Simulation|[🎃] Anime Card Battle|Kung Fu Cat Panda Pepper|All Ages|18138547215|Trending in Shopping|https://www.roblox.com/games/18138547215/Anime-Card-Battle?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=18138547215&playContext=gamesPage&position=39&sortPos=5&universeId=6149138290
2024-11-02 23:46:02|5622|3844105|258.4M+|Not Supported|Not Supported|8/25/2022|11/2/2024|30|Simulation|🎃MONSTER TRUCK Drive World 🏎️ Drifting & Racing|Drive World  Twin Atlas|All Ages|10704789056|Trending in Shopping|https://www.roblox.com/games/10704789056/MONSTER-TRUCK-Drive-World-Drifting-Racing?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=10704789056&playContext=gamesPage&position=49&sortPos=5&universeId=3876150506
2024-11-02 23:46:06|90268|598288|580.9M+|Not Supported|Not Supported|1/28/2024|11/2/2024|24|Strategy|[UPDATE 1] Anime Vanguards|Kitawari|All Ages|16146832113|Trending in Shopping|https://www.roblox.com/games/16146832113/UPDATE-1-Anime-Vanguards?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=16146832113&playContext=gamesPage&position=2&sortPos=5&universeId=5578556129
2024-11-02 23:46:09|27112|1230385|1.1B+|Not Supported|Not Supported|2/16/2024|11/2/2024|25|Adventure|a dusty trip [🎃HALLOWEEN]|Jandels Road Trip|All Ages|16389395869|Trending in Shopping|https://www.roblox.com/games/16389395869/a-dusty-trip-HALLOWEEN?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=16389395869&playContext=gamesPage&position=28&sortPos=5&universeId=5650396773
2024-11-02 23:46:13|18778|6434981|1.0B+|Not Supported|Not Supported|7/16/2019|11/2/2024|20|RPG|🍁SZN 38 Dragon Adventures 🐉 Fantasy Pets ✨|Sonar Studios|All Ages|3475397644|Trending in Shopping|https://www.roblox.com/games/3475397644/SZN-38-Dragon-Adventures-Fantasy-Pets?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=3475397644&playContext=gamesPage&position=16&sortPos=5&universeId=1235188606
2024-11-02 23:46:17|4228|1520660|40.6M+|Not Supported|Not Supported|1/6/2024|11/2/2024|12|Simulation|[UPD] Eat Slimes to Grow HUGE|Banana Studios Games|All Ages|15885874861|Trending in Shopping|https://www.roblox.com/games/15885874861/UPD-Eat-Slimes-to-Grow-HUGE?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=15885874861&playContext=gamesPage&position=46&sortPos=5&universeId=5493012775
2024-11-02 23:46:21|112259|2319127|4.5B+|Not Supported|Not Supported|1/8/2022|11/2/2024|30|Roleplay & Avatar Sim|Berry Avenue 🏠 RP|Amberry Games|All Ages|8481844229|Trending in Shopping|https://www.roblox.com/games/8481844229/Berry-Avenue-RP?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=8481844229&playContext=gamesPage&position=25&sortPos=5&universeId=3240075297
2024-11-02 23:46:25|5388|4401686|1.1B+|Not Supported|Not Supported|2/12/2017|11/2/2024|18|Simulation|[BOSS!💥] Car Crushers 2 - Physics Simulation|Car Crushers Community|All Ages|654732683|Trending in Shopping|https://www.roblox.com/games/654732683/BOSS-Car-Crushers-2-Physics-Simulation?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=654732683&playContext=gamesPage&position=44&sortPos=5&universeId=274816972
2024-11-02 23:46:29|62845|1123792|5.0B+|Not Supported|Not Supported|6/17/2023|11/1/2024|30|Strategy|[⏳] Toilet Tower Defense|Telanthric Development|All Ages|13775256536|Trending in Shopping|https://www.roblox.com/games/13775256536/Toilet-Tower-Defense?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=13775256536&playContext=gamesPage&position=9&sortPos=5&universeId=4778845442
2024-11-02 23:46:33|10429|1806190|545.7M+|Not Supported|Not Supported|11/24/2023|10/31/2024|50|Strategy|[🎃 UPD] Skibidi Tower Defense|SuperSkibidi Games|All Ages|15444929588|Trending in Shopping|https://www.roblox.com/games/15444929588/UPD-Skibidi-Tower-Defense?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=15444929588&playContext=gamesPage&position=41&sortPos=5&universeId=5329077236
2024-11-02 23:46:37|6804|5999296|8.8B+|Not Supported|Not Supported|1/23/2021|10/16/2024|12|Simulation|Pet Simulator X! 🐾|BIG Games Pets|All Ages|6284583030|Trending in Shopping|https://www.roblox.com/games/6284583030/Pet-Simulator-X?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=6284583030&playContext=gamesPage&position=53&sortPos=5&universeId=2316994223
2024-11-02 23:46:41|3061|738912|276.3M+|Not Supported|Not Supported|8/2/2023|11/2/2024|50|Strategy|[CURSED SEASON] Skibi Defense|Archkos Studios|All Ages|14279693118|Trending in Shopping|https://www.roblox.com/games/14279693118/CURSED-SEASON-Skibi-Defense?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=14279693118&playContext=gamesPage&position=48&sortPos=5&universeId=4938220315
2024-11-02 23:46:45|41883|9999808|4.5B+|Not Supported|Not Supported|6/17/2023|10/31/2024|16|Action|Blade Ball|Wiggity.|All Ages|13772394625|Trending in Shopping|https://www.roblox.com/games/13772394625/Blade-Ball?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=13772394625&playContext=gamesPage&position=4&sortPos=5&universeId=4777817887
2024-11-02 23:46:48|28843|5957216|2.9B+|Not Supported|Not Supported|3/21/2018|10/29/2024|6|Simulation|Bee Swarm Simulator|@Onett|All Ages|1537690962|Trending in Shopping|https://www.roblox.com/games/1537690962/Bee-Swarm-Simulator?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=1537690962&playContext=gamesPage&position=17&sortPos=5&universeId=601130232
2024-11-02 23:46:52|29376|13665793|1.6B+|Not Supported|Not Supported|6/23/2019|11/2/2024|25|Simulation|[🎃 EVENT] Driving Empire 🏎️ Car Racing|Driving Empire by Voldex|All Ages|3351674303|Trending in Shopping|https://www.roblox.com/games/3351674303/EVENT-Driving-Empire-Car-Racing?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=3351674303&playContext=gamesPage&position=15&sortPos=5&universeId=1202096104
2024-11-02 23:46:56|3953|2723586|858.2M+|Not Supported|Not Supported|10/17/2015|11/2/2024|20|RPG|(🎃Halloween🎃) Loomian Legacy|Llama Train Studio|All Ages|306964494|Trending in Shopping|https://www.roblox.com/games/306964494/Halloween-Loomian-Legacy?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=306964494&playContext=gamesPage&position=47&sortPos=5&universeId=117307972
2024-11-02 23:47:00|170774|204385|57.8M+|Not Supported|Not Supported|3/13/2024|11/2/2024|23|N/A|[🤿] Fisch|@WoozyNate|All Ages|16732694052|Trending in Shopping|https://www.roblox.com/games/16732694052/Fisch?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=16732694052&playContext=gamesPage&position=18&sortPos=5&universeId=5750914919
2024-11-02 23:47:04|15095|13222830|10.0B+|Not Supported|Not Supported|4/10/2017|11/2/2024|16|Roleplay & Avatar Sim|Royale🎃High|@callmehbob|All Ages|735030788|Trending in Shopping|https://www.roblox.com/games/735030788/Royale-High?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=735030788&playContext=gamesPage&position=37&sortPos=5&universeId=321778215
2024-11-02 23:47:09|6813|509492|428.4M+|Not Supported|Not Supported|6/23/2021|10/31/2024|25|Roleplay & Avatar Sim|🎃🍂 Wild Horse Islands|Happy Acres|All Ages|6989310863|Trending in Shopping|https://www.roblox.com/games/6989310863/Wild-Horse-Islands?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=5d389cff-c262-4e3e-9818-331956283d06&gameSetTargetId=216&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=54&page=gamesPage&placeId=6989310863&playContext=gamesPage&position=40&sortPos=5&universeId=2682938349
