Date|Active Users|Favorites|Total Visits|Voice Chat|Camera|Date Created|Last Updated|Server Size|Genre|Title|Creator|Age Recommendation|gameID|Category|URL
2024-11-02 23:31:13|3273|3663|2.4M+|Not Supported|Not Supported|1/27/2024|11/2/2024|8|N/A|Monster Slayer|Starverse Games|All Ages|16125758204|Trending in Puzzle|https://www.roblox.com/games/16125758204/Monster-Slayer?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=16125758204&playContext=gamesPage&position=47&sortPos=1&universeId=5572135204
2024-11-02 23:31:18|5866|1468321|459.2M+|Not Supported|Not Supported|1/4/2010|10/23/2024|20|Simulation|Pilot Training Flight Simulator|@Orange12345|All Ages|20321167|Trending in Puzzle|https://www.roblox.com/games/20321167/Pilot-Training-Flight-Simulator?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=20321167&playContext=gamesPage&position=25&sortPos=1&universeId=21164849
2024-11-02 23:31:23|3523|1671468|1.0B+|Not Supported|Not Supported|4/28/2020|11/13/2023|43|Adventure|Field Trip Z|Splitting Point Studios|All Ages|4954096313|Trending in Puzzle|https://www.roblox.com/games/4954096313/Field-Trip-Z?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=4954096313&playContext=gamesPage&position=38&sortPos=1&universeId=1701332290
2024-11-02 23:31:27|90791|598257|580.9M+|Not Supported|Not Supported|1/28/2024|11/2/2024|24|Strategy|[UPDATE 1] Anime Vanguards|Kitawari|All Ages|16146832113|Trending in Puzzle|https://www.roblox.com/games/16146832113/UPDATE-1-Anime-Vanguards?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=16146832113&playContext=gamesPage&position=5&sortPos=1&universeId=5578556129
2024-11-02 23:31:31|2866|2105207|729.0M+|Not Supported|Not Supported|8/28/2021|11/2/2024|22|Simulation|Pop It Trading ✨|club XOX|All Ages|7346416636|Trending in Puzzle|https://www.roblox.com/games/7346416636/Pop-It-Trading?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=7346416636&playContext=gamesPage&position=55&sortPos=1&universeId=2865535599
2024-11-02 23:31:35|2047|59993|40.9M+|Not Supported|Not Supported|7/26/2023|11/2/2024|9|Simulation|Board Smash!|Tasty Zone|All Ages|14190901452|Trending in Puzzle|https://www.roblox.com/games/14190901452/Board-Smash?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=14190901452&playContext=gamesPage&position=44&sortPos=1&universeId=4910930576
2024-11-02 23:31:39|2679|2740209|46.3M+|Not Supported|Not Supported|9/21/2023|10/30/2024|30|Survival|[🎃EVENT] Disaster Island 🏝️ Survival|Limitless Games|All Ages|14833592591|Trending in Puzzle|https://www.roblox.com/games/14833592591/EVENT-Disaster-Island-Survival?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=14833592591&playContext=gamesPage&position=56&sortPos=1&universeId=5111507958
2024-11-02 23:31:43|3715|685829|175.9M+|Not Supported|Not Supported|12/26/2020|11/2/2024|50|Survival|Blair|Spooky Scary Games|All Ages|6137321701|Trending in Puzzle|https://www.roblox.com/games/6137321701/Blair?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=6137321701&playContext=gamesPage&position=35&sortPos=1&universeId=2239430935
2024-11-02 23:31:47|5168|1147188|406.4M+|Not Supported|Not Supported|10/2/2023|11/2/2024|18|Obby & Platformer|[🎃 UPD] Bike of Hell|Captain Grumpy Games|All Ages|14943334555|Trending in Puzzle|https://www.roblox.com/games/14943334555/UPD-Bike-of-Hell?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=14943334555&playContext=gamesPage&position=13&sortPos=1&universeId=5148099079
2024-11-02 23:31:50|21821|18272978|7.1B+|Not Supported|Not Supported|1/7/2017|10/23/2024|28|Action|Jailbreak 🍁|Badimo|All Ages|606849621|Trending in Puzzle|https://www.roblox.com/games/606849621/Jailbreak?appliedFilters=device%253Dall%252Cage%253Dall%252Ccountry%253Dall&discoverPageSessionInfo=f869736a-6530-4c96-b90f-5ed0ad6c9f8c&gameSetTargetId=215&gameSetTypeId=23&isAd=false&nativeAdData=&numberOfLoadedTiles=67&page=gamesPage&placeId=606849621&playContext=gamesPage&position=9&sortPos=1&universeId=245662005
